symptom,result,uu_id
口干,您是否常感口干不适？,344
不欲饮食,您近期是否食欲不振？,345
反酸,您的反酸症状是否在饭后加剧？,345
尿频,您是否有尿频的症状？,345
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,345
恶心或呕吐,胀满时是否伴有恶心或呕吐？,345
胃脘疼痛,您的胃上部有没有疼的感觉？,345
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,345
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,345
嗳气,您是否有胃气上逆，伴随打嗝的情况？,345
嘈杂,您是否感觉胸闷，心里乱？,346
口苦,您是否感觉口中有苦味？,346
不欲饮食,您最近是否不想吃东西？,346
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,346
纳呆,近期是否有胃口不好，吃东西不香的情况？,346
溏滞,您的大便是否偏软导致排便时感觉不爽快？,346
呕吐,您近期是否有过恶心呕吐的情况？,346
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,346
嗳气,嗳气是否经常在饭后发生？,346
口干,您有无口干口燥，唾液少的症状？,346
反酸,您是否感觉到反酸？,346
失眠,您是否经常经历躺床上后辗转反侧，无法安眠？,346
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,346
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,347
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,347
胃脘疼痛,您是否有时会感到胃部疼痛难受？,347
反酸,您是否有过夜间反酸的情况？,347
口苦,口中是否感觉有苦味？,347
呕吐,您近期是否出现恶心呕吐的情况？,347
嘈杂,您是否感觉胸闷，心里烦？,347
纳呆,您是否感觉食欲不振，不思饮食？,347
失眠,失眠是否是您目前的一个症状？,347
口干,您是否经常感到口腔干燥？,347
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,347
半夜呛咳,您是否会在半夜突然出现呛咳？,348
反食,您是否经历过进食后食物上涌的现象？,348
咽喉不适,您是否感到咽喉有不适感？,348
纳呆,您是否有食欲不振或消化不良的情况？,348
嗳气,嗳气时是否感觉有酸味或苦味？,348
吞咽困难,您吞咽时是否顺畅无阻，没有吞咽困难？,348
寐差,您晚上是否经常有梦多或噩梦的情况？,348
呕吐物为胃内容物,呕吐时是否伴有恶心感？,348
声音嘶哑,您的声音是否沙哑？,348
大小便正常,您的大便和小便是否正常？,348
心悸,您是否经历过心脏突然猛跳，或心跳过速的情况？,348
情志不抒,您是否有情绪低落或抑郁的情况？,348
疲乏,您是否经常感到疲乏无力，精神不振？,348
呕血,您的呕吐物中是否含有血丝？,348
纳呆,您是否有消化不良的症状？,349
脘腹痞满,是否感觉胃腹部位有些堵塞，不够畅快？,349
口干不欲饮,您是存在口干但并没有想去喝水的想法？,349
口干或口苦,您有没有口干口苦的感觉？,349
脘腹疼痛,是否感觉胃部和腹部有疼痛的情况？,349
小便短黄,您有没有遇到小便短促且色泽发黄的症状？,349
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,349
口淡不渴,是否觉得口中乏味，同时没有口渴的感觉？,350
腹中拘急冷痛，得温痛减,是否觉得在腹部紧缩冷痛的时候，得温后这种痛感会减轻？,350
大便艰涩,您是否遭遇过大便质地干硬，排出时感到艰涩的情况？,350
反酸,您是否存在反酸的不适感？,351
反食,您是否存在反胃的情况？,351
易饥,您是否出现频繁感到饥饿的症状？,351
嗳气,您最近爱打嗝吗？,351
胸骨后疼痛,胸口中央靠后的位置，是否会疼痛？,351
纳呆,您是否有食欲不振的情况？,351
胃脘疼痛,您是否有时会感到胃部疼痛难受？,351
易怒,您是否发现自己比以往更容易动怒？,351
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,351
尿色,您的尿液颜色是否异常？,351
心烦,您有没有觉得心情烦躁，难以平静的情况？,351
胸背痛,胸背是否有疼痛的感觉？,351
口苦,您是否感到口苦？,351
失眠,您是否发现自己有失眠问题？,351
不欲饮食,您最近是否不想吃东西？,352
反酸,您是否出现过反酸的症状？,352
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,352
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,352
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,352
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,352
胸闷不舒,您近期是否有胸部满闷，气息不顺的情况？,352
嗳气,您是否频繁地打嗝？,352
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,353
反酸,您是否出现过反酸的症状？,353
不欲饮食,您最近是否不想吃东西？,353
溏滞,您是否有大便质地稀薄，排便不畅的情况？,353
纳呆,近期是否有胃口不好，吃东西不香的情况？,353
呕吐,您近期是否有过恶心呕吐的情况？,353
嘈杂,您近期是否感到心里比较乱？,353
口苦,口中是否感觉有苦味？,353
失眠,您是否经常经历躺床上后辗转反侧，无法安眠？,353
口干,您有无口干口燥，唾液少的症状？,353
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,353
不欲饮食,您是否有食物摆在面前也无心食用的情况？,354
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,354
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,354
胃脘疼痛,您的胃上部有没有疼的感觉？,354
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,354
溏滞,您是否有大便质地稀薄，排便不畅的情况？,354
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,354
嗳气,您是否经常爱打嗝？,354
反酸,您是否感觉到反酸？,355
易饥,您是否感觉比以往消化的更快，刚吃完不久就又饿了？,355
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,355
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,355
嗳气,您是否有胃气上逆，伴随打嗝的情况？,355
胃脘疼痛,胃部有没有出现过疼痛的情况？,355
胸骨后疼痛,胸骨后部位是否时不时会疼？,355
夜间盗汗,您是否容易出汗，尤其是夜间？,355
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,355
易怒,您近期是否有易怒的表现，容易因小事而生气？,355
胸背痛,您的胸背部有没有出现疼痛的症状？,355
口苦,您有没有口苦的症状？,355
心烦,您是否感觉心中有热，烦扰不宁？,355
咽干,您是否经常感到咽喉部位干燥不适吗？,355
失眠,您是否经常经历躺床上后辗转反侧，无法安眠？,355
胁肋胀痛,两侧肋骨是否会胀痛不舒服？,355
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,356
反酸,您是否伴有嗳气或打嗝的现象？,356
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,356
不欲饮食,您是否有食物摆在面前也无心食用的情况？,356
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,356
嘈杂,您是否感觉胸闷，心里乱？,356
口苦,口中是否感觉有苦味？,356
呕吐,您近期是否有过呕吐的症状？,356
口干,您是否常感口干不适？,356
纳呆,您是否感觉食欲不振，不思饮食？,356
失眠,您是否发现自己有失眠问题？,356
恶心,您是否感到恶心想吐？,356
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,356
半夜呛咳,您是否在半夜会突然剧烈咳嗽？,357
心悸,您是否经常感到心跳加速或不规律？,357
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,357
咽喉不适,咽喉不适是否为您目前的症状之一？,357
纳呆,您是否有食欲不振，消化不良的情况？,357
嗳气,您是否有胃气上逆，伴随打嗝的情况？,357
夜间盗汗,您是否容易出汗，尤其是夜间？,357
呕血,您的呕吐物中是否含有血丝？,357
夜寐欠安,您是否经常在夜间醒来后难以再次入睡？,357
吞咽困难,吞咽过程中，您是否会感觉喉咙或食道有阻碍？,357
声音嘶哑,声音嘶哑是否是您目前的症状之一？,357
大小便正常,您的大便和小便是否正常？,357
呕吐物为胃内容物,呕吐后是否感到胃部不适或疼痛？,357
咽喉不适如有痰梗,您是否感到咽喉有痰而梗阻不畅？,357
溏滞,您的大便是否偏软导致排便时感觉不爽快？,358
纳呆,您是否有消化不良或大便不规律的情况？,358
疲乏,近期您是否经常觉得困倦，想休息？,358
四肢不温,您是否感觉手脚冰凉？,358
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,358
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,358
泛吐清水,您是否有口中频繁泛出清水的情况？,358
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,358
疲乏,您是否感到身体疲乏无力？,358
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,359
不欲饮食,您是否有食物摆在面前也无心食用的情况？,359
嗳气,您嗳气时是否伴有胃部不适或疼痛？,359
胃脘痞满,您是否觉得胃中堵塞？,359
尿痛,小便时是否感到疼痛或灼热感？,359
反酸,您是否感觉到反酸？,359
纳呆,您最近有没有觉得没有食欲？,359
疲乏,是否稍微活动一下就感到累？,359
泛吐清水,您是否有口中频繁泛出清水的情况？,359
纳呆,您的食欲是否正常，没有减少？,359
四肢不温,您是否长期存在手脚冰凉，需加衣保暖的症状？,359
疲乏,您是否感到身体疲乏无力？,359
不欲饮食,您最近是否不想吃东西？,360
恶心,您是否感到恶心想吐？,360
口苦,您是否经常感觉口中泛苦？,360
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,360
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,360
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,360
嗳气,嗳气时是否感觉有酸味或苦味？,360
胃脘疼痛,您的胃上部有没有疼的感觉？,360
失眠,您近期有失眠的情况？,360
反酸,您是否存在反酸的不适感？,360
口干,您是否觉得口中干涩？,360
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,360
胃脘疼痛,您的胃上部有没有疼的感觉？,361
反酸,您的反酸症状是否在饭后加剧？,361
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,361
不欲饮食,您近期是否食欲不振？,361
尿色,您的尿液颜色是否异常？,361
疲乏,您是否感到身体疲乏无力？,361
两胁胀满,您两侧胁肋部是否有胀满感？,361
心烦,是否经常出现心烦意乱，情绪难以自控的症状？,361
善叹息,您是否经常不由自主地发出叹息声？,361
情志不抒,您是否觉得自己近期心情烦闷？,361
喜温喜按,您是否经常感到胃部冷痛或喜暖？,361
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,362
反酸,您是否感觉到反酸？,362
不欲饮食,您最近是否不想吃东西？,362
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,362
尿频,您是否有尿频的症状？,362
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,362
反食,您是否经常出现食物反流的症状？,362
纳呆,您最近有没有觉得没有食欲？,362
口苦,您有没有口苦的症状？,362
失眠,您是否发现自己有失眠问题？,362
恶心,是否感到胃部不适，有恶心之感？,362
嘈杂,您是否感觉胸闷，心里乱？,362
呕吐,您近期是否出现恶心呕吐的情况？,362
口干,您是否觉得口中干涩？,362
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,362
嘈杂,您是否常感觉心里乱乱的？,363
口苦,您是否感到口苦？,363
不欲饮食,您是否有食物摆在面前也无心食用的情况？,363
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,363
纳呆,是否觉得吃东西没有味道，不想吃东西？,363
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,363
呕吐,是否有过恶心并伴随呕吐的情况发生？,363
胃脘疼痛,胃部有没有出现过疼痛的情况？,363
嗳气,您是否有胃气上逆，伴随打嗝的情况？,363
口干,您是否经常感到口腔干燥？,363
反酸,您有没有过反酸的经历？,363
失眠,您是否常有夜间难以入睡的情况？,363
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,363
嗳气,您是否频繁地打嗝？,364
胃脘疼痛,您是否有时会感到胃部疼痛难受？,364
不欲饮食,您是否感觉没有胃口，不想吃东西？,364
溏滞,您是否有大便质地稀薄，排便不畅的情况？,364
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,364
口苦,您有没有口苦的症状？,364
呕吐,您近期是否有过呕吐的症状？,364
嘈杂,您是否常感觉心里乱乱的？,364
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,364
失眠,您是否发现自己有失眠问题？,364
口干,您是否经常感到口腔干燥？,364
恶心,您是否感到恶心想吐？,364
肠鸣,您是否有时会听到肚子里咕噜咕噜的响声？,364
腹胀,腹部有没有觉得胀气或者撑胀？,365
呃逆,近期，您是否有过打嗝的症状？,365
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,365
矢气频,您是否排气频繁？,365
胸胁满闷,胸胁间是否有堵闷感？,365
不欲饮食,您最近是否常常感到厌食？,366
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,366
反酸,您有没有过反酸的经历？,366
胃脘疼痛,您的胃上部有没有疼的感觉？,366
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,366
溏滞,您是否有大便质地稀薄，排便不畅的情况？,366
胸闷不舒,您是否觉得呼吸时胸部有阻塞感，不够顺畅？,366
嗳气,您是否经常爱打嗝？,366
反酸,您的反酸症状是否在饭后加剧？,367
不欲饮食,您近期是否食欲不振？,367
尿痛,小便时是否感到疼痛或灼热感？,367
神疲乏力,是否感觉身体乏力，精神难以集中？,367
胃脘疼痛,胃部有没有出现过疼痛的情况？,367
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,367
胃脘胀满,您是否经常感到胃部胀满不适？,367
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,367
反酸,您是否有过夜间反酸的情况？,368
不欲饮食,您是否感觉没有胃口，不想吃东西？,368
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,368
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,368
胃脘疼痛,胃部有没有出现过疼痛的情况？,368
胸闷不舒,您有没有觉得胸口像有东西压着，不太舒服？,368
胃痞胀满,您是否经常感到胃部饱胀不适？,368
溏滞,您是否有大便质地稀薄，排便不畅的情况？,368
嗳气,您嗳气时是否伴有胃部不适或疼痛？,368
不欲饮食,您最近是否不想吃东西？,369
反酸,您是否伴有嗳气或打嗝的现象？,369
尿痛,小便时是否感到疼痛或灼热感？,369
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,369
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,369
胃痞胀满,您是否经常感到胃部饱胀不适？,369
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,369
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,369
嗳气,您最近爱打嗝吗？,369
反酸,您的反酸症状是否在饭后加剧？,370
易饥,您是否有容易饥饿，食后不久又感饥饿的情况？,370
尿痛,小便时是否感到疼痛或灼热感？,370
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,370
嗳气,嗳气时是否感觉有酸味或苦味？,370
胃脘疼痛,您是否有时会感到胃部疼痛难受？,370
胸骨后疼痛,胸骨后部位是否时不时会疼？,370
夜间盗汗,您是否容易出汗，尤其是夜间？,370
胃脘痞满,您是否觉得胃中堵塞？,370
易怒,您是否觉得自己情绪不稳定，有易怒的倾向？,370
口苦,您有没有口苦的症状？,371
不欲饮食,您是否有食物摆在面前也无心食用的情况？,371
嘈杂,您近期是否感到心里比较乱？,371
纳呆,您是否感觉食欲不振，不思饮食？,371
溏滞,您的大便是否偏软导致排便时感觉不爽快？,371
胃脘痞满,您是否觉得胃中堵塞？,371
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,371
嗳气,您是否频繁地打嗝？,371
呕吐,您近期是否出现恶心呕吐的情况？,371
反酸,您是否伴有嗳气或打嗝的现象？,371
失眠,您是否发现自己有失眠问题？,371
口干,您是否经常感觉口干，想喝水？,371
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,371
反酸,您是否经常感到胃部不适或疼痛？,372
不欲饮食,您近期是否食欲不振？,372
尿痛,小便时是否感到疼痛或灼热感？,372
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,372
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,372
胃脘胀满,您是否感觉胃脘部位胀胀的，像有东西顶着？,372
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,372
嗳气,嗳气是否在情绪紧张或压力大时更加频繁？,372
大便腹痛,您的大便是否伴有腹痛？,373
反食,您是否经历过进食后食物上涌的现象？,373
半夜呛咳,您是否会在半夜突然出现呛咳？,373
心悸,您是否经常感到心跳加速或不规律？,373
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,373
咽喉不适,您是否觉得咽喉部有异物感或不适？,373
纳呆,您是否有食欲不振，消化不良的情况？,373
心悸,您是否有过度疲劳或精神压力大的情况？,373
寐差,您是否有睡眠质量差的问题？,373
发热,您是否有发热的症状？,373
声音嘶哑,近期您是否有声音嘶哑的问题？,373
吞咽困难,是否有食物卡在喉咙或胸口，吞咽不顺利的情况？,373
呕吐物为胃内容物,呕吐是否伴随有发热或腹泻等症状？,373
口唇色淡,观察您的口唇，是否发现其色泽较为浅淡？,374
大便干结,您是否存在大便干结、排便费力的症状？,374
大便不畅,您是否存在便秘的情况？,374
心悸,您是否经常感到心跳加速或不规则？,374
反酸,您是否存在反酸的不适感？,375
不欲饮食,您最近是否常常感到厌食？,375
尿色,您的尿液颜色是否异常？,375
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,375
胃脘疼痛,您是否有时会感到胃部疼痛难受？,375
胸闷不舒,您有没有觉得胸口像有东西压着，不太舒服？,375
胃脘胀满,您是否感觉胃脘部位胀胀的，像有东西顶着？,375
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,375
嗳气,嗳气是否经常在饭后发生？,375
不欲饮食,您近期是否食欲不振？,376
反酸,您是否有过夜间反酸的情况？,376
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,376
胃脘疼痛,您的胃上部有没有疼的感觉？,376
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,376
胃脘胀满,胀满感是否在饭后加重？,376
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,376
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,376
嗳气,您是否经常爱打嗝？,376
嗳气,嗳气是否经常在饭后发生？,377
胃脘疼痛,您的胃上部有没有疼的感觉？,377
不欲饮食,您是否感觉没有胃口，不想吃东西？,377
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,377
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,377
口苦,您有没有口苦的症状？,377
呕吐,您近期是否有过呕吐的症状？,377
嘈杂,您是否感觉胸闷，心里烦？,377
纳呆,您最近有没有觉得没有食欲？,377
失眠,失眠是否是您目前的一个症状？,377
口干,您是否常感口干不适？,377
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,377
口苦,您是否感到口苦？,378
不欲饮食,您最近是否常常感到厌食？,378
嘈杂,您是否感觉胸闷，心里烦？,378
纳呆,您最近有没有觉得没有食欲？,378
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,378
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,378
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,378
呕吐,是否有过恶心并伴随呕吐的情况发生？,378
反酸,您是否有过夜间反酸的情况？,378
失眠,失眠是否是您目前的一个症状？,378
口干,您是否经常感觉口干，想喝水？,378
肠鸣,您是否有时会听到肚子里咕噜咕噜的响声？,378
反酸,您的反酸症状是否在饭后加剧？,379
不欲饮食,您是否感觉没有胃口，不想吃东西？,379
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,379
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,379
胃脘疼痛,您的胃上部有没有疼的感觉？,379
胸闷不舒,您是否觉得呼吸时胸部有阻塞感，不够顺畅？,379
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,379
嗳气,嗳气时是否感觉有酸味或苦味？,379
反酸,您是否经常感到胃部不适或疼痛？,380
反食,您是否遭受过反食的困扰？,380
易饥,您是否有容易饥饿，食后不久又感饥饿的情况？,380
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,380
嗳气,您是否频繁地打嗝？,380
体重,您是否有体重下降的情况？,380
胸骨后疼痛,您有没有觉得胸骨背后隐隐作痛？,380
胃脘痞满,您是否觉得胃中堵塞？,380
易怒,您是否容易感到愤怒，难以控制自己的情绪？,380
反酸,您是否经常感到反酸？,381
不欲饮食,您最近是否常常感到厌食？,381
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,381
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,381
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,381
胸闷不舒,您是否觉得呼吸时胸部有阻塞感，不够顺畅？,381
胃痞胀满,您是否经常感到胃部饱胀不适？,381
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,381
嗳气,您最近爱打嗝吗？,381
半夜呛咳,夜间睡眠时，是否有突然剧烈咳嗽的情况发生？,382
反食,您是否经历过进食后食物上涌的现象？,382
咽喉不适,咽喉不适是否为您目前的症状之一？,382
疲乏,您是否感到容易疲劳，体力不支？,382
嗳气,您嗳气时是否伴有胃部不适或疼痛？,382
情志不抒,您是否有情绪低落或抑郁的情况？,382
口臭,您是否有舌苔厚腻，口中常有异味？,382
心悸,您是否经常感到心跳不安，有悸动感？,382
夜间盗汗,您是否容易出汗，尤其是夜间？,382
夜寐欠安,您晚上入睡困难吗？,382
咽喉不适如有痰梗,您咽喉是否有痰梗难咽的症状？,382
呕血,您的呕吐物中是否含有血丝？,382
失眠,您是否有睡眠障碍，比如失眠或过度睡眠？,382
声音嘶哑,声音嘶哑是否是您目前的症状之一？,382
吞咽困难,您在吞咽食物时是否感到有梗阻感或不畅？,382
呕吐物为胃内容物,呕吐后是否感到胃部不适或疼痛？,382
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,383
不欲饮食,您最近是否不想吃东西？,383
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,383
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,383
胃脘疼痛,胃部有没有出现过疼痛的情况？,383
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,383
嗳气,您是否有嗳气或打嗝的情况？,383
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,383
胃脘疼痛,胃部有没有出现过疼痛的情况？,384
反酸,您是否感觉到反酸？,384
不欲饮食,您最近是否不想吃东西？,384
溏滞,您的大便是否偏软导致排便时感觉不爽快？,384
纳呆,近期是否有胃口不好，吃东西不香的情况？,384
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,384
嘈杂,您是否感觉胸闷，心里乱？,384
口苦,您是否经常感觉口中泛苦？,384
呕吐,您近期是否有过呕吐的症状？,384
口干,您是否经常感觉口干，想喝水？,384
失眠,您是否发现自己有失眠问题？,384
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,384
不欲饮食,您最近是否不想吃东西？,385
反酸,您是否伴有嗳气或打嗝的现象？,385
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,385
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,385
胃脘胀满,您的胃部有没有一种撑胀感？,385
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,385
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,385
嗳气,嗳气是否经常在饭后发生？,385
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,385
口唇色淡,您是否觉得自己的口唇颜色较浅淡？,386
大便干结,您是否存在大便干结、排便费力的症状？,386
心悸,您是否有时会感到心胸部位悸动不宁？,386
胸背痛,有没有觉得胸背部位不舒服？,387
口苦,您是否经常感觉口中泛苦？,387
心烦,您是否感觉心中有热，烦扰不宁？,387
易饥,您是否感觉比以往消化的更快，刚吃完不久就又饿了？,387
反酸,您是否经常感到胃部不适或疼痛？,387
反食,您是否存在反胃的情况？,387
烧心,您是否有时会感到胃部内容物仿佛向上反流，伴随烧灼感？,387
胁肋胀痛,是否觉得两侧肋骨胀痛难忍？,387
失眠,您是否发现自己有失眠问题？,387
矢气频,您是否觉得自己肠道内的气体比平时要多？,388
胸胁满闷,是否感觉胸部与两胁胀闷不畅？,388
腹胀,您最近有没有感觉腹部胀胀的？,388
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,388
呃逆,您是否有打嗝症状？,388
不欲饮食,您是否有食物摆在面前也无心食用的情况？,389
恶心,您目前是否有恶心想吐的感觉？,389
口苦,您是否感觉口中有苦味？,389
溏滞,您的大便是否偏软导致排便时感觉不爽快？,389
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,389
纳呆,近期是否有胃口不好，吃东西不香的情况？,389
嗳气,嗳气时是否感觉有酸味或苦味？,389
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,389
失眠,您是否经常经历躺床上后辗转反侧，无法安眠？,389
反酸,您是否存在反酸的不适感？,389
口干,您是否经常感觉口干，想喝水？,389
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,389
不欲饮食,您最近是否常常感到厌食？,390
反酸,您是否有过夜间反酸的情况？,390
尿色,您的尿液颜色是否异常？,390
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,390
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,390
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,390
胸闷不舒,您有没有觉得胸口像有东西压着，不太舒服？,390
嗳气,您是否经常爱打嗝？,390
烧心,您是否经常感到烧心？,390
口干,您是否觉得口中干涩？,390
不欲饮食,您最近是否不想吃东西？,391
反酸,您是否有过夜间反酸的情况？,391
尿色,您的尿液颜色是否异常？,391
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,391
嗳气,您是否有嗳气或打嗝的情况？,391
胃脘疼痛,胃部有没有出现过疼痛的情况？,391
嗳气,嗳气是否在情绪紧张或压力大时更加频繁？,391
胸闷不舒,您有没有觉得胸口像有东西压着，不太舒服？,391
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,391
反酸,您是否伴有嗳气或打嗝的现象？,392
不欲饮食,您是否有食物摆在面前也无心食用的情况？,392
尿色,您的尿液颜色是否异常？,392
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,392
胃脘疼痛,您的胃上部有没有疼的感觉？,392
胸闷不舒,您是否觉得呼吸时胸部有阻塞感，不够顺畅？,392
胃脘胀满,是否觉得胃里有东西堵着，胀胀的？,392
溏滞,您是否有大便质地稀薄，排便不畅的情况？,392
嗳气,您是否频繁地打嗝？,392
口干,您是否觉得口中干涩？,392
烧心,您是否经常感到烧心？,392
嗳气,嗳气是否伴随有消化不良或食欲不振？,393
反酸,您是否经常感到反酸？,393
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,393
不欲饮食,您近期是否食欲不振？,393
溏滞,您是否有大便质地稀薄，排便不畅的情况？,393
尿色,您的尿液颜色是否异常？,393
体重,您是否有体重下降的情况？,393
恶心,您是否有恶心的症状？,393
口苦,您是否经常感觉口中泛苦？,393
嘈杂,您是否感觉胸闷，心里烦？,393
失眠,您是否经常经历躺床上后辗转反侧，无法安眠？,393
口干,您是否常感口干不适？,393
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,393
反食,您是否经历过进食后食物上涌的现象？,393
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,393
两胁胀满,您是否感到两侧肋骨下方有胀满不适感？,393
善叹息,您是否爱叹气？,393
情志不抒,您近期是否常感觉心情不好？,393
易饥,您是否感觉比以往消化的更快，刚吃完不久就又饿了？,393
烧心,您有烧心的感觉吗？,393
胸骨后疼痛,您是否感到胸口正中后面有疼痛感？,393
易怒,您是否发现自己比以往更容易动怒？,393
泛吐清水,您是否出现过不自觉地口吐清水的症状？,393
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,393
饱胀,您是否觉得肚子里好像装满了东西，有点撑？,393
不欲饮食,您最近是否常常感到厌食？,394
嘈杂,您是否感觉胸闷，心里烦？,394
口苦,您是否经常感觉口中泛苦？,394
溏滞,您是否有大便质地稀薄，排便不畅的情况？,394
